all_scores,batch_fit_time,dbi,mia,n_sample,preprocessing,silhouette,t0,total_sample,transform,experiment_name,som_dim,n_clust,elec_bin,date,best_clusters
33.82918267,5.748328686,2.742597913,1.135456061,405034,zero-one,0.092053641,1532325656,405034,kmeans,exp4_som+kmeans_zero-one,10,3,400-600,2018-07-23,
42.18486412,5.748328686,2.792312804,1.109891817,405034,zero-one,0.073466282,1532325662,405034,kmeans,exp4_som+kmeans_zero-one,10,4,400-600,2018-07-23,
39.6425812,5.748328686,2.593316863,1.069144404,405034,zero-one,0.069940708,1532325668,405034,kmeans,exp4_som+kmeans_zero-one,10,5,400-600,2018-07-23,
45.55187826,5.748328686,2.661691612,1.057907601,405034,zero-one,0.061815756,1532325675,405034,kmeans,exp4_som+kmeans_zero-one,10,6,400-600,2018-07-23,
44.36139329,5.748328686,2.564280089,1.04200564,405034,zero-one,0.060232425,1532325681,405034,kmeans,exp4_som+kmeans_zero-one,10,7,400-600,2018-07-23,
42.74173889,5.748328686,2.56477273,1.029544739,405034,zero-one,0.061779149,1532325687,405034,kmeans,exp4_som+kmeans_zero-one,10,8,400-600,2018-07-23,
39.05882804,5.748328686,2.438518203,1.018599426,405034,zero-one,0.063593133,1532325693,405034,kmeans,exp4_som+kmeans_zero-one,10,9,400-600,2018-07-23,
13.17862177,13.55477524,1.913384773,1.166228748,405034,zero-one,0.169323042,1532325723,405034,kmeans,exp4_som+kmeans_zero-one,13,2,400-600,2018-07-23,
37.44604283,13.55477524,2.758805708,1.143167775,405034,zero-one,0.084221924,1532325729,405034,kmeans,exp4_som+kmeans_zero-one,13,3,400-600,2018-07-23,
45.10443494,13.55477524,2.702583898,1.09919632,405034,zero-one,0.065862044,1532325735,405034,kmeans,exp4_som+kmeans_zero-one,13,4,400-600,2018-07-23,
47.63321305,13.55477524,2.809069824,1.083356313,405034,zero-one,0.063888689,1532325741,405034,kmeans,exp4_som+kmeans_zero-one,13,5,400-600,2018-07-23,
40.04429706,13.55477524,2.564255993,1.032736389,405034,zero-one,0.066131776,1532325747,405034,kmeans,exp4_som+kmeans_zero-one,13,6,400-600,2018-07-23,
39.9372079,13.55477524,2.568756019,1.029187247,405034,zero-one,0.06619719,1532325753,405034,kmeans,exp4_som+kmeans_zero-one,13,7,400-600,2018-07-23,
40.09703511,13.55477524,2.565063776,1.032236897,405034,zero-one,0.066033647,1532325759,405034,kmeans,exp4_som+kmeans_zero-one,13,8,400-600,2018-07-23,
37.07207276,13.55477524,2.519980671,1.01265438,405034,zero-one,0.06883536,1532325765,405034,kmeans,exp4_som+kmeans_zero-one,13,9,400-600,2018-07-23,
18.10163394,17.14298058,2.20035369,1.176201314,405034,zero-one,0.142973773,1532325799,405034,kmeans,exp4_som+kmeans_zero-one,16,2,400-600,2018-07-23,
34.09674236,17.14298058,2.735561614,1.130962998,405034,zero-one,0.090736497,1532325805,405034,kmeans,exp4_som+kmeans_zero-one,16,3,400-600,2018-07-23,
37.8974489,17.14298058,2.676379432,1.084889988,405034,zero-one,0.076616694,1532325812,405034,kmeans,exp4_som+kmeans_zero-one,16,4,400-600,2018-07-23,
41.92541535,17.14298058,2.668291176,1.07120682,405034,zero-one,0.068175632,1532325818,405034,kmeans,exp4_som+kmeans_zero-one,16,5,400-600,2018-07-23,
46.73963537,17.14298058,2.746426385,1.059098442,405034,zero-one,0.062232747,1532325824,405034,kmeans,exp4_som+kmeans_zero-one,16,6,400-600,2018-07-23,
41.38103544,17.14298058,2.691516773,1.04631084,405034,zero-one,0.06805444,1532325830,405034,kmeans,exp4_som+kmeans_zero-one,16,7,400-600,2018-07-23,
38.67743686,17.14298058,2.503239431,1.0197792,405034,zero-one,0.066001052,1532325836,405034,kmeans,exp4_som+kmeans_zero-one,16,8,400-600,2018-07-23,
41.73870019,17.14298058,2.554016119,1.025785958,405034,zero-one,0.062768459,1532325842,405034,kmeans,exp4_som+kmeans_zero-one,16,9,400-600,2018-07-23,
27.67913755,22.00525856,2.584308341,1.177514322,405034,zero-one,0.109940567,1532325880,405034,kmeans,exp4_som+kmeans_zero-one,19,2,400-600,2018-07-23,
38.77577329,22.00525856,2.831258135,1.138991778,405034,zero-one,0.083164808,1532325886,405034,kmeans,exp4_som+kmeans_zero-one,19,3,400-600,2018-07-23,
47.56635053,22.00525856,2.92034211,1.114089352,405034,zero-one,0.068399657,1532325893,405034,kmeans,exp4_som+kmeans_zero-one,19,4,400-600,2018-07-23,
53.31194447,22.00525856,2.907184352,1.087951628,405034,zero-one,0.059327717,1532325899,405034,kmeans,exp4_som+kmeans_zero-one,19,5,400-600,2018-07-23,
46.16700316,22.00525856,2.711901221,1.077227643,405034,zero-one,0.063277552,1532325905,405034,kmeans,exp4_som+kmeans_zero-one,19,6,400-600,2018-07-23,
41.02616326,22.00525856,2.592906298,1.051127605,405034,zero-one,0.066432617,1532325911,405034,kmeans,exp4_som+kmeans_zero-one,19,7,400-600,2018-07-23,
42.52687005,22.00525856,2.556889034,1.042893896,405034,zero-one,0.062703038,1532325917,405034,kmeans,exp4_som+kmeans_zero-one,19,8,400-600,2018-07-23,
42.95022503,22.00525856,2.559945793,1.028895691,405034,zero-one,0.061324875,1532325923,405034,kmeans,exp4_som+kmeans_zero-one,19,9,400-600,2018-07-23,
24.84196679,1.444082499,2.47550002,1.111258108,358827,zero-one,0.110736782,1532325950,358827,kmeans,exp4_som+kmeans_zero-one,4,2,600-1200,2018-07-23,
31.67090284,1.444082499,2.692522246,1.077479106,358827,zero-one,0.091602582,1532325956,358827,kmeans,exp4_som+kmeans_zero-one,4,3,600-1200,2018-07-23,
41.71699501,1.444082499,2.840694109,1.058062804,358827,zero-one,0.072048161,1532325962,358827,kmeans,exp4_som+kmeans_zero-one,4,4,600-1200,2018-07-23,
43.66606536,1.444082499,2.794262137,1.023971606,358827,zero-one,0.065525599,1532325968,358827,kmeans,exp4_som+kmeans_zero-one,4,5,600-1200,2018-07-23,
40.35194083,1.444082499,2.647729007,1.013561145,358827,zero-one,0.066505729,1532325973,358827,kmeans,exp4_som+kmeans_zero-one,4,6,600-1200,2018-07-23,
48.35984984,1.444082499,2.91658364,1.008221851,358827,zero-one,0.060805883,1532325979,358827,kmeans,exp4_som+kmeans_zero-one,4,7,600-1200,2018-07-23,
48.1321798,1.444082499,2.784672851,0.993032392,358827,zero-one,0.057451592,1532325985,358827,kmeans,exp4_som+kmeans_zero-one,4,8,600-1200,2018-07-23,
54.71756712,1.444082499,2.887128676,0.985749907,358827,zero-one,0.052012306,1532325991,358827,kmeans,exp4_som+kmeans_zero-one,4,9,600-1200,2018-07-23,
29.30469955,3.094177008,2.693284786,1.118290839,358827,zero-one,0.102777908,1532326008,358827,kmeans,exp4_som+kmeans_zero-one,7,2,600-1200,2018-07-23,
35.85719067,3.094177008,2.797806008,1.083394131,358827,zero-one,0.084533299,1532326014,358827,kmeans,exp4_som+kmeans_zero-one,7,3,600-1200,2018-07-23,
41.2449203,3.094177008,2.83893341,1.064588256,358827,zero-one,0.073276785,1532326021,358827,kmeans,exp4_som+kmeans_zero-one,7,4,600-1200,2018-07-23,
54.44325082,3.094177008,2.971941439,1.048046586,358827,zero-one,0.057210637,1532326026,358827,kmeans,exp4_som+kmeans_zero-one,7,5,600-1200,2018-07-23,
50.95066112,3.094177008,2.832550045,1.028636052,358827,zero-one,0.057185972,1532326032,358827,kmeans,exp4_som+kmeans_zero-one,7,6,600-1200,2018-07-23,
48.29176174,3.094177008,2.780241246,1.006741198,358827,zero-one,0.057959853,1532326038,358827,kmeans,exp4_som+kmeans_zero-one,7,7,600-1200,2018-07-23,
45.13783563,3.094177008,2.697477552,0.997535014,358827,zero-one,0.059613587,1532326044,358827,kmeans,exp4_som+kmeans_zero-one,7,8,600-1200,2018-07-23,
45.86428255,3.094177008,2.603107121,0.987047223,358827,zero-one,0.056021582,1532326049,358827,kmeans,exp4_som+kmeans_zero-one,7,9,600-1200,2018-07-23,
27.82813667,5.161295414,2.684203668,1.119202168,358827,zero-one,0.107954284,1532326069,358827,kmeans,exp4_som+kmeans_zero-one,10,2,600-1200,2018-07-23,
33.01997944,5.161295414,2.7073224,1.079853429,358827,zero-one,0.08853765,1532326075,358827,kmeans,exp4_som+kmeans_zero-one,10,3,600-1200,2018-07-23,
47.99394607,5.161295414,2.973278407,1.056315663,358827,zero-one,0.065439932,1532326081,358827,kmeans,exp4_som+kmeans_zero-one,10,4,600-1200,2018-07-23,
47.6955416,5.161295414,2.827929247,1.038940145,358827,zero-one,0.061600081,1532326087,358827,kmeans,exp4_som+kmeans_zero-one,10,5,600-1200,2018-07-23,
43.50628245,5.161295414,2.753292849,1.022910763,358827,zero-one,0.064734855,1532326093,358827,kmeans,exp4_som+kmeans_zero-one,10,6,600-1200,2018-07-23,
46.13289106,5.161295414,2.662342885,1.01005308,358827,zero-one,0.058290464,1532326098,358827,kmeans,exp4_som+kmeans_zero-one,10,7,600-1200,2018-07-23,
41.20429652,5.161295414,2.570862821,0.999818024,358827,zero-one,0.062381722,1532326104,358827,kmeans,exp4_som+kmeans_zero-one,10,8,600-1200,2018-07-23,
45.14004118,5.161295414,2.642052924,0.984781779,358827,zero-one,0.057639415,1532326110,358827,kmeans,exp4_som+kmeans_zero-one,10,9,600-1200,2018-07-23,
30.97778269,12.27970219,2.782392261,1.117087672,358827,zero-one,0.100335654,1532326137,358827,kmeans,exp4_som+kmeans_zero-one,13,2,600-1200,2018-07-23,
39.44112925,12.27970219,2.802329431,1.084343711,358827,zero-one,0.077043643,1532326143,358827,kmeans,exp4_som+kmeans_zero-one,13,3,600-1200,2018-07-23,
42.28544035,12.27970219,2.810824817,1.061636611,358827,zero-one,0.070569787,1532326149,358827,kmeans,exp4_som+kmeans_zero-one,13,4,600-1200,2018-07-23,
46.22248406,12.27970219,2.807046619,1.039348495,358827,zero-one,0.063118626,1532326155,358827,kmeans,exp4_som+kmeans_zero-one,13,5,600-1200,2018-07-23,
47.6685787,12.27970219,2.784869018,1.027988252,358827,zero-one,0.060056597,1532326160,358827,kmeans,exp4_som+kmeans_zero-one,13,6,600-1200,2018-07-23,
52.72375698,12.27970219,2.721385912,1.016292771,358827,zero-one,0.0524569,1532326166,358827,kmeans,exp4_som+kmeans_zero-one,13,7,600-1200,2018-07-23,
49.48496717,12.27970219,2.710604501,1.004082153,358827,zero-one,0.054999927,1532326172,358827,kmeans,exp4_som+kmeans_zero-one,13,8,600-1200,2018-07-23,
48.82999927,12.27970219,2.621001226,0.98737677,358827,zero-one,0.05299848,1532326177,358827,kmeans,exp4_som+kmeans_zero-one,13,9,600-1200,2018-07-23,
27.14543696,15.13586569,2.652876678,1.11491261,358827,zero-one,0.108958484,1532326207,358827,kmeans,exp4_som+kmeans_zero-one,16,2,600-1200,2018-07-23,
33.39539378,15.13586569,2.714903523,1.08251507,358827,zero-one,0.088003873,1532326213,358827,kmeans,exp4_som+kmeans_zero-one,16,3,600-1200,2018-07-23,
50.22603368,15.13586569,2.962256129,1.059783556,358827,zero-one,0.062504444,1532326219,358827,kmeans,exp4_som+kmeans_zero-one,16,4,600-1200,2018-07-23,
45.22707668,15.13586569,2.789826202,1.040363934,358827,zero-one,0.064174711,1532326225,358827,kmeans,exp4_som+kmeans_zero-one,16,5,600-1200,2018-07-23,
47.83264749,15.13586569,2.844051862,1.026571209,358827,zero-one,0.061038264,1532326231,358827,kmeans,exp4_som+kmeans_zero-one,16,6,600-1200,2018-07-23,
48.14147023,15.13586569,2.723291467,1.011358783,358827,zero-one,0.057211064,1532326237,358827,kmeans,exp4_som+kmeans_zero-one,16,7,600-1200,2018-07-23,
44.08115343,15.13586569,2.578691314,1.000254826,358827,zero-one,0.058513633,1532326242,358827,kmeans,exp4_som+kmeans_zero-one,16,8,600-1200,2018-07-23,
43.27732109,15.13586569,2.529461628,0.991095112,358827,zero-one,0.05792727,1532326248,358827,kmeans,exp4_som+kmeans_zero-one,16,9,600-1200,2018-07-23,
29.92678163,19.80013227,2.737258071,1.118711373,358827,zero-one,0.102323122,1532326283,358827,kmeans,exp4_som+kmeans_zero-one,19,2,600-1200,2018-07-23,
34.96076298,19.80013227,2.777848628,1.080096768,358827,zero-one,0.085820362,1532326289,358827,kmeans,exp4_som+kmeans_zero-one,19,3,600-1200,2018-07-23,
40.86456358,19.80013227,2.765864284,1.060784476,358827,zero-one,0.071797803,1532326295,358827,kmeans,exp4_som+kmeans_zero-one,19,4,600-1200,2018-07-23,
44.26178207,19.80013227,2.849919074,1.043030875,358827,zero-one,0.067158471,1532326301,358827,kmeans,exp4_som+kmeans_zero-one,19,5,600-1200,2018-07-23,
45.86582878,19.80013227,2.687644088,1.024807369,358827,zero-one,0.060051623,1532326307,358827,kmeans,exp4_som+kmeans_zero-one,19,6,600-1200,2018-07-23,
45.0514062,19.80013227,2.607622568,1.012763013,358827,zero-one,0.058619784,1532326313,358827,kmeans,exp4_som+kmeans_zero-one,19,7,600-1200,2018-07-23,
51.26683073,19.80013227,2.705000631,1.005120453,358827,zero-one,0.053033344,1532326318,358827,kmeans,exp4_som+kmeans_zero-one,19,8,600-1200,2018-07-23,
51.48934728,19.80013227,2.698668528,0.993075343,358827,zero-one,0.052049236,1532326324,358827,kmeans,exp4_som+kmeans_zero-one,19,9,600-1200,2018-07-23,
33.90155901,0.364020586,2.954730041,1.055699791,70029,zero-one,0.09201075,1532326340,70029,kmeans,exp4_som+kmeans_zero-one,4,2,1200-2500,2018-07-23,
30.03324066,0.364020586,2.641261504,1.010733572,70029,zero-one,0.088888565,1532326344,70029,kmeans,exp4_som+kmeans_zero-one,4,3,1200-2500,2018-07-23,
38.46911256,0.364020586,2.692517837,0.99144487,70029,zero-one,0.069392893,1532326349,70029,kmeans,exp4_som+kmeans_zero-one,4,4,1200-2500,2018-07-23,
48.82887584,0.364020586,2.878334155,0.968345083,70029,zero-one,0.057081403,1532326353,70029,kmeans,exp4_som+kmeans_zero-one,4,5,1200-2500,2018-07-23,
51.54497584,0.364020586,2.878397494,0.952624168,70029,zero-one,0.053196863,1532326357,70029,kmeans,exp4_som+kmeans_zero-one,4,6,1200-2500,2018-07-23,
40.35463089,0.364020586,2.734015443,0.942275963,70029,zero-one,0.063838944,1532326361,70029,kmeans,exp4_som+kmeans_zero-one,4,7,1200-2500,2018-07-23,
54.24983368,0.364020586,2.959167304,0.93464604,70029,zero-one,0.050982166,1532326366,70029,kmeans,exp4_som+kmeans_zero-one,4,8,1200-2500,2018-07-23,
44.18448347,0.364020586,2.679152766,0.918808074,70029,zero-one,0.055712481,1532326370,70029,kmeans,exp4_som+kmeans_zero-one,4,9,1200-2500,2018-07-23,
34.6581373,0.747042656,2.964434885,1.055163612,70029,zero-one,0.090251931,1532326376,70029,kmeans,exp4_som+kmeans_zero-one,7,2,1200-2500,2018-07-23,
36.98915587,0.747042656,2.723534103,1.022360492,70029,zero-one,0.075277027,1532326381,70029,kmeans,exp4_som+kmeans_zero-one,7,3,1200-2500,2018-07-23,
38.41619586,0.747042656,2.703568358,0.998287843,70029,zero-one,0.070255249,1532326385,70029,kmeans,exp4_som+kmeans_zero-one,7,4,1200-2500,2018-07-23,
43.73180645,0.747042656,2.788343324,0.972962337,70029,zero-one,0.062036153,1532326389,70029,kmeans,exp4_som+kmeans_zero-one,7,5,1200-2500,2018-07-23,
40.5246006,0.747042656,2.662007338,0.956736004,70029,zero-one,0.062846721,1532326394,70029,kmeans,exp4_som+kmeans_zero-one,7,6,1200-2500,2018-07-23,
40.16356519,0.747042656,2.534683563,0.945078126,70029,zero-one,0.059642962,1532326398,70029,kmeans,exp4_som+kmeans_zero-one,7,7,1200-2500,2018-07-23,
41.68434453,0.747042656,2.554835872,0.933890548,70029,zero-one,0.057238205,1532326402,70029,kmeans,exp4_som+kmeans_zero-one,7,8,1200-2500,2018-07-23,
44.41905593,0.747042656,2.606313422,0.927917533,70029,zero-one,0.05444609,1532326406,70029,kmeans,exp4_som+kmeans_zero-one,7,9,1200-2500,2018-07-23,
30.4857188,1.205068827,2.812398864,1.053146497,70029,zero-one,0.097155919,1532326413,70029,kmeans,exp4_som+kmeans_zero-one,10,2,1200-2500,2018-07-23,
33.32302091,1.205068827,2.645414614,1.018531966,70029,zero-one,0.080858196,1532326417,70029,kmeans,exp4_som+kmeans_zero-one,10,3,1200-2500,2018-07-23,
37.97146351,1.205068827,2.673038761,0.998105041,70029,zero-one,0.070262592,1532326422,70029,kmeans,exp4_som+kmeans_zero-one,10,4,1200-2500,2018-07-23,
41.090049,1.205068827,2.771136455,0.975156759,70029,zero-one,0.065765131,1532326426,70029,kmeans,exp4_som+kmeans_zero-one,10,5,1200-2500,2018-07-23,
46.07830753,1.205068827,2.70280949,0.962147148,70029,zero-one,0.056436544,1532326430,70029,kmeans,exp4_som+kmeans_zero-one,10,6,1200-2500,2018-07-23,
42.94307463,1.205068827,2.621456838,0.948031491,70029,zero-one,0.057872513,1532326435,70029,kmeans,exp4_som+kmeans_zero-one,10,7,1200-2500,2018-07-23,
40.759079,1.205068827,2.582169426,0.937374658,70029,zero-one,0.059384565,1532326439,70029,kmeans,exp4_som+kmeans_zero-one,10,8,1200-2500,2018-07-23,
47.84775443,1.205068827,2.697587096,0.928435946,70029,zero-one,0.052343874,1532326443,70029,kmeans,exp4_som+kmeans_zero-one,10,9,1200-2500,2018-07-23,
30.79694215,2.395137072,2.86118525,1.052522879,70029,zero-one,0.097784479,1532326451,70029,kmeans,exp4_som+kmeans_zero-one,13,2,1200-2500,2018-07-23,
31.351934,2.395137072,2.679332851,1.016371495,70029,zero-one,0.086858997,1532326455,70029,kmeans,exp4_som+kmeans_zero-one,13,3,1200-2500,2018-07-23,
37.45405387,2.395137072,2.680012543,0.991953271,70029,zero-one,0.070978891,1532326460,70029,kmeans,exp4_som+kmeans_zero-one,13,4,1200-2500,2018-07-23,
38.48459994,2.395137072,2.731904622,0.978494507,70029,zero-one,0.069460347,1532326464,70029,kmeans,exp4_som+kmeans_zero-one,13,5,1200-2500,2018-07-23,
41.68243762,2.395137072,2.611236453,0.959859957,70029,zero-one,0.060131352,1532326469,70029,kmeans,exp4_som+kmeans_zero-one,13,6,1200-2500,2018-07-23,
40.71059809,2.395137072,2.577011723,0.945669923,70029,zero-one,0.059861623,1532326473,70029,kmeans,exp4_som+kmeans_zero-one,13,7,1200-2500,2018-07-23,
43.57540903,2.395137072,2.50075304,0.932871976,70029,zero-one,0.053536673,1532326477,70029,kmeans,exp4_som+kmeans_zero-one,13,8,1200-2500,2018-07-23,
48.29354482,2.395137072,2.559421343,0.926127989,70029,zero-one,0.049082165,1532326481,70029,kmeans,exp4_som+kmeans_zero-one,13,9,1200-2500,2018-07-23,
33.29861096,3.259186506,2.907416364,1.053395341,70029,zero-one,0.091975574,1532326490,70029,kmeans,exp4_som+kmeans_zero-one,16,2,1200-2500,2018-07-23,
35.64777547,3.259186506,2.684822349,1.019011688,70029,zero-one,0.076747155,1532326494,70029,kmeans,exp4_som+kmeans_zero-one,16,3,1200-2500,2018-07-23,
37.68454816,3.259186506,2.672017965,0.994163598,70029,zero-one,0.07049104,1532326499,70029,kmeans,exp4_som+kmeans_zero-one,16,4,1200-2500,2018-07-23,
46.32979292,3.259186506,2.893741013,0.979509548,70029,zero-one,0.061179789,1532326503,70029,kmeans,exp4_som+kmeans_zero-one,16,5,1200-2500,2018-07-23,
42.00350126,3.259186506,2.61952176,0.960547537,70029,zero-one,0.059903939,1532326508,70029,kmeans,exp4_som+kmeans_zero-one,16,6,1200-2500,2018-07-23,
39.56969918,3.259186506,2.595721326,0.949776187,70029,zero-one,0.062304095,1532326512,70029,kmeans,exp4_som+kmeans_zero-one,16,7,1200-2500,2018-07-23,
43.29904219,3.259186506,2.592459682,0.941114422,70029,zero-one,0.056347694,1532326516,70029,kmeans,exp4_som+kmeans_zero-one,16,8,1200-2500,2018-07-23,
43.65006864,3.259186506,2.582310454,0.928856645,70029,zero-one,0.054950572,1532326520,70029,kmeans,exp4_som+kmeans_zero-one,16,9,1200-2500,2018-07-23,
27.97917599,3.951225758,2.760026122,1.048785131,70029,zero-one,0.10345817,1532326530,70029,kmeans,exp4_som+kmeans_zero-one,19,2,1200-2500,2018-07-23,
32.22203507,3.951225758,2.677126606,1.017950645,70029,zero-one,0.084575128,1532326534,70029,kmeans,exp4_som+kmeans_zero-one,19,3,1200-2500,2018-07-23,
38.71393167,3.951225758,2.757436162,0.995989997,70029,zero-one,0.070940323,1532326539,70029,kmeans,exp4_som+kmeans_zero-one,19,4,1200-2500,2018-07-23,
39.3776514,3.951225758,2.649967497,0.97573291,70029,zero-one,0.065663147,1532326543,70029,kmeans,exp4_som+kmeans_zero-one,19,5,1200-2500,2018-07-23,
40.46735099,3.951225758,2.635941661,0.960979643,70029,zero-one,0.062595802,1532326547,70029,kmeans,exp4_som+kmeans_zero-one,19,6,1200-2500,2018-07-23,
43.15055955,3.951225758,2.648780328,0.947882419,70029,zero-one,0.058185394,1532326552,70029,kmeans,exp4_som+kmeans_zero-one,19,7,1200-2500,2018-07-23,
45.3788657,3.951225758,2.610706106,0.940033558,70029,zero-one,0.054081373,1532326556,70029,kmeans,exp4_som+kmeans_zero-one,19,8,1200-2500,2018-07-23,
43.66732953,3.951225758,2.545454941,0.928931896,70029,zero-one,0.054149276,1532326560,70029,kmeans,exp4_som+kmeans_zero-one,19,9,1200-2500,2018-07-23,
3.475037584,0.005000114,1.486083422,0.61382325,257,zero-one,0.262498616,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,2,2500-4000,2018-07-23,
2.718466281,0.005000114,1.257000134,0.538554917,257,zero-one,0.249024094,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,3,2500-4000,2018-07-23,
3.708760957,0.005000114,1.575791954,0.539978692,257,zero-one,0.229428127,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,4,2500-4000,2018-07-23,
4.911024323,0.005000114,1.685686171,0.51117442,257,zero-one,0.175458233,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,5,2500-4000,2018-07-23,
5.425269504,0.005000114,1.828875862,0.503439371,257,zero-one,0.169711037,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,6,2500-4000,2018-07-23,
6.158115205,0.005000114,1.801501382,0.486144673,257,zero-one,0.142217265,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,7,2500-4000,2018-07-23,
7.562768662,0.005000114,1.974546903,0.480755795,257,zero-one,0.12551949,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,8,2500-4000,2018-07-23,
7.318549829,0.005000114,1.908566813,0.474965676,257,zero-one,0.123863846,1532326565,257,kmeans,exp4_som+kmeans_zero-one,4,9,2500-4000,2018-07-23,
3.34385907,0.009000778,1.465361174,0.609570082,257,zero-one,0.267128582,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,2,2500-4000,2018-07-23,
2.669473147,0.009000778,1.276029904,0.545127131,257,zero-one,0.260575208,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,3,2500-4000,2018-07-23,
3.767748484,0.009000778,1.548522699,0.52664663,257,zero-one,0.2164487,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,4,2500-4000,2018-07-23,
3.706478711,0.009000778,1.461699992,0.563004766,257,zero-one,0.222028541,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,5,2500-4000,2018-07-23,
4.040818262,0.009000778,1.535136552,0.540491293,257,zero-one,0.205336614,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,6,2500-4000,2018-07-23,
4.633324904,0.009000778,1.627791137,0.520365324,257,zero-one,0.18281603,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,7,2500-4000,2018-07-23,
5.562162167,0.009000778,1.741347401,0.507490842,257,zero-one,0.158880276,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,8,2500-4000,2018-07-23,
5.964303122,0.009000778,1.738328918,0.496142322,257,zero-one,0.144603406,1532326566,257,kmeans,exp4_som+kmeans_zero-one,7,9,2500-4000,2018-07-23,
3.376513339,0.020001173,1.47124389,0.611439337,257,zero-one,0.266421689,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,2,2500-4000,2018-07-23,
2.993777973,0.020001173,1.321960052,0.551552506,257,zero-one,0.243548582,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,3,2500-4000,2018-07-23,
3.620692832,0.020001173,1.536577758,0.534838994,257,zero-one,0.226979128,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,4,2500-4000,2018-07-23,
3.231859945,0.020001173,1.473881899,0.511944141,257,zero-one,0.233470885,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,5,2500-4000,2018-07-23,
3.470141397,0.020001173,1.465411404,0.549236587,257,zero-one,0.231937972,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,6,2500-4000,2018-07-23,
4.10901035,0.020001173,1.607092656,0.537068174,257,zero-one,0.210055036,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,7,2500-4000,2018-07-23,
5.212925074,0.020001173,1.616253028,0.520324212,257,zero-one,0.161325086,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,8,2500-4000,2018-07-23,
5.924000225,0.020001173,1.767774672,0.503547303,257,zero-one,0.150263021,1532326566,257,kmeans,exp4_som+kmeans_zero-one,10,9,2500-4000,2018-07-23,
3.310737864,0.030002117,1.462806832,0.609110244,257,zero-one,0.269127507,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,2,2500-4000,2018-07-23,
2.569902826,0.030002117,1.247827818,0.535028958,257,zero-one,0.259785705,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,3,2500-4000,2018-07-23,
2.862368819,0.030002117,1.411307512,0.556966543,257,zero-one,0.274615578,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,4,2500-4000,2018-07-23,
3.175715314,0.030002117,1.460309656,0.505710202,257,zero-one,0.232543984,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,5,2500-4000,2018-07-23,
4.568210425,0.030002117,1.650525495,0.522619137,257,zero-one,0.188825849,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,6,2500-4000,2018-07-23,
4.978051672,0.030002117,1.661619599,0.516732402,257,zero-one,0.172479666,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,7,2500-4000,2018-07-23,
4.626720984,0.030002117,1.594456515,0.509705012,257,zero-one,0.175654093,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,8,2500-4000,2018-07-23,
5.326375051,0.030002117,1.701107228,0.49157463,257,zero-one,0.156996296,1532326567,257,kmeans,exp4_som+kmeans_zero-one,13,9,2500-4000,2018-07-23,
3.302451041,0.053002834,1.460986114,0.609003499,257,zero-one,0.269419787,1532326567,257,kmeans,exp4_som+kmeans_zero-one,16,2,2500-4000,2018-07-23,
2.514973677,0.053002834,1.23695058,0.538535371,257,zero-one,0.264870223,1532326567,257,kmeans,exp4_som+kmeans_zero-one,16,3,2500-4000,2018-07-23,
3.436587457,0.053002834,1.518129061,0.52756089,257,zero-one,0.233052564,1532326567,257,kmeans,exp4_som+kmeans_zero-one,16,4,2500-4000,2018-07-23,
3.220418571,0.053002834,1.418648489,0.544472426,257,zero-one,0.239849252,1532326567,257,kmeans,exp4_som+kmeans_zero-one,16,5,2500-4000,2018-07-23,
4.093190973,0.053002834,1.622699544,0.525621013,257,zero-one,0.208376541,1532326567,257,kmeans,exp4_som+kmeans_zero-one,16,6,2500-4000,2018-07-23,
4.840512748,0.053002834,1.808647906,0.511404812,257,zero-one,0.191085385,1532326567,257,kmeans,exp4_som+kmeans_zero-one,16,7,2500-4000,2018-07-23,
6.227521765,0.053002834,1.875033541,0.50002187,257,zero-one,0.150550703,1532326568,257,kmeans,exp4_som+kmeans_zero-one,16,8,2500-4000,2018-07-23,
